id,pop,esalc_190_avg,esalc_160_avg,esalc_150_avg,esalc_140_avg,esalc_130_avg,esalc_40_avg,esalc_11_avg,wdpa_dist_avg,coastline_dist_avg,inland_water_dist_avg,waterbodies_dist_avg,road_intr_dist_avg,highway_dist_avg,elevation_avg,nightlights_avg,built_v_avg,built_s_avg,dens,lon,lat
7967,3829,8.098856093938027,3.7386358561785498,17.97412520682912,9.536767989432912,1.4198189011262785,1.1627237661937802,-0.2753501919632784,276.2492854993983,31.210972754963898,0.27079301046837395,0.28337906930420803,1.8635312664523165,1.0941347932413883,24.75739884175692,0.3320842793415313,456.78222773766544,184.6757295427196,2.3038507821901324,108.06275906,15.78146607
7968,7741,4.37669054812643,11.349872324323035,23.81244338768116,2.0757614356884058,2.8643864937905223,2.600023725030988,-0.7913836981848302,291.29874618611746,16.200873915427156,0.36941456158228453,0.39001867554735176,2.615945939704901,1.3720571836563216,36.043004505148744,1.0646469849470823,890.4523264683447,240.37213958810068,2.952326468344775,108.19899698,15.81857111
7969,7787,3.8619817027676553,14.409594708155316,18.861815547248053,5.444285624528776,1.5809158973281603,0.8879002458218145,-0.21695329005108852,294.2969024880623,13.569885453317417,0.9048809349671714,0.7500037427942008,2.3345299639513697,1.2715013096098267,131.80254146770545,0.8158731165768723,508.01115229957276,164.80508607690373,1.9570243779844183,108.24161160,15.77903850
7970,10231,1.0584534429309693,4.588457334844559,11.939363733268566,3.301553729490501,3.9617011246491796,2.5628099194462437,-0.09297322485731056,306.0583171416235,1.5523064964175841,0.19774783172343885,0.21093697292611183,1.5394033059760903,1.0526847246397344,3.455122188377051,2.172068963190846,1697.382340241796,535.7276554404145,8.835060449050086,108.33706110,15.84914649
7971,22557,1.2421600089585485,11.522753502711776,17.356711647727273,5.616836926168647,6.207813105307335,5.818347773276085,-0.9358879278514011,298.9980952995868,8.526360125581094,0.4037866828855404,0.2936513601255811,0.9909953598148566,0.467037736876937,5.810432875451963,4.3785011985085225,3934.030216942149,816.6397210743802,11.651342975206612,108.26810603,15.83695086
7972,6289,0.24880895074808373,5.2759076964180425,16.90255334242335,1.6650638220445164,5.211101603957842,3.6498539762676887,0.03552122835843068,308.8538841391509,0.5217028204000221,0.16071699250419186,0.3502005091253317,0.677018867348725,0.20364858519356205,8.688721854731721,13.873790812942216,4676.645047169812,1107.1185141509434,14.83254716981132,108.34079449,15.90862365
7973,12707,0.21999411786005185,3.337153901087555,14.722842671622614,3.7030776775881056,5.9028176911251835,1.7950690405309289,0.0127635849379933,308.77464207048456,1.675014770328561,0.29659469537272853,0.3300733972400996,0.5047723935389133,0.2935257294104488,5.213804090950807,8.862944257066813,8300.245227606461,1131.638582966226,18.659324522760645,108.34572440,15.88965359
7974,9581,0.562736337043379,6.2759942877782535,17.331857341609588,2.185181360810859,3.2766269352882422,4.682529675906108,-0.2050810513431079,306.5666381278539,2.470899608037243,0.4340102661690211,0.5621267519040739,1.1272797606307077,0.6503162122752568,6.971225964968608,7.3867282257776825,4483.541095890411,905.5465182648402,10.937214611872147,108.31944288,15.90100801
7975,4449,0.647167819363254,5.437116716291521,14.275094412423513,5.331428154365166,5.011688872650787,4.324575144094187,-0.0477534907681125,305.15278081293707,2.677201064316543,0.09644055533242392,0.08132517087709654,1.906851388357736,1.6112448952414773,3.93733311366368,4.126332102955638,2677.725305944056,539.1825830419581,7.777972027972028,108.31992549,15.86463524
7976,6790,0.26215827019660026,3.0204659598214287,13.094822072458792,4.753096561641484,4.710048398866758,2.159931828425481,0.18215603671231112,307.59309752747254,0.9248109922304258,0.0407912118094308,0.03814065954187414,1.2107625772664836,1.124663837139423,3.230238828554258,6.946286916208791,5047.569230769231,782.9733516483517,14.923076923076923,108.34266620,15.86925032
7977,9090,-0.071785707322378,5.11310298859127,15.214555044022818,4.230991908482143,4.484405033172123,3.8836824931795637,0.29611902388315353,306.00799851190476,3.0209445045107888,0.3337698436918713,0.1823412880064949,0.4452381134033203,0.20394444844079396,7.235446021670387,16.70459953187004,21623.490079365078,2467.266617063492,72.14285714285714,108.32263240,15.87959341
